ORDER_DATE,SHIP_DATE,SHIP_MODE,CUSTOMER_ID,SEGMENT,COUNTRY,CITY,STATE,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PROFIT,NET_SALES,NET_SALES_LOG,STATE_FREQ,PROFIT_CLIPPED
2022-03-26,2022-04-02,STANDARD CLASS,EM-14200,HOME OFFICE,USA,VIRGINIA BEACH,VA,SOUTH,OFF-FA-10003021,OFFICE SUPPLIES,FASTENERS,STAPLES,1.316,7.52,2.1424163408412245,0.02295867438610501,1.316
2022-03-26,2022-03-28,FIRST CLASS,MZ-17335,HOME OFFICE,USA,SEATTLE,WA,WEST,OFF-AR-10004587,OFFICE SUPPLIES,ART,"BOSTON 1827 COMMERCIAL ADDITIONAL CUTTER, DRIVE GEAR & GEAR RACK FOR 1606",5.949,19.83,3.0363942552728806,0.05110800558993811,5.949
2022-03-27,2022-04-01,STANDARD CLASS,CJ-12010,CONSUMER,USA,HOUSTON,TX,CENTRAL,FUR-CH-10001714,FURNITURE,CHAIRS,"GLOBAL LEATHER & OAK EXECUTIVE CHAIR, BURGUNDY",-66.3916,295.7444,5.692871162208093,0.09722499500898382,-66.3916
2022-03-27,2022-03-29,SECOND CLASS,LC-16870,CONSUMER,USA,RICHMOND,VA,SOUTH,OFF-PA-10002615,OFFICE SUPPLIES,PAPER,"AMPAD GOLD FIBRE WIREBOUND STENO BOOKS, 6"" X 9"", GREGG RULED",8.1144,70.56,4.270536258640519,0.02295867438610501,8.1144
2022-03-27,2022-03-29,SECOND CLASS,AG-10270,CONSUMER,USA,PHILADELPHIA,PA,EAST,FUR-FU-10003832,FURNITURE,FURNISHINGS,"ELDON EXPRESSIONS PUNCHED METAL & WOOD DESK ACCESSORIES, BLACK & CHERRY",1.5008,24.0128,3.2193876938409227,0.057496506288680374,1.5008
2022-03-27,2022-03-31,STANDARD CLASS,BD-11560,HOME OFFICE,USA,FRESNO,CA,WEST,OFF-PA-10000740,OFFICE SUPPLIES,PAPER,XEROX 1982,21.0128,91.36,4.525693984486295,0.20383310041924535,21.0128
2022-03-28,2022-03-31,FIRST CLASS,DH-13075,CORPORATE,USA,FAIRFIELD,CA,WEST,OFF-PA-10000232,OFFICE SUPPLIES,PAPER,XEROX 1975,6.3504,25.92,3.2928695047765273,0.20383310041924535,6.3504
2022-03-28,2022-04-02,STANDARD CLASS,CK-12760,CORPORATE,USA,JACKSONVILLE,FL,SOUTH,OFF-BI-10001191,OFFICE SUPPLIES,BINDERS,CANVAS SECTIONAL POST BINDERS,-48.1194,185.60340000000002,5.228985509040387,0.03992812936713915,-48.1194
2022-03-29,2022-04-02,SECOND CLASS,RD-19720,CONSUMER,USA,LAFAYETTE,IN,CENTRAL,OFF-ST-10001031,OFFICE SUPPLIES,STORAGE,ADJUSTABLE PERSONAL FILE TOTE,21.164,407.0,6.0112671744041615,0.014573767219005789,21.164
2022-03-30,2022-04-01,SECOND CLASS,AB-10165,CONSUMER,USA,LAKEWOOD,CA,WEST,FUR-FU-10004973,FURNITURE,FURNISHINGS,FLAT FACE POSTER FRAME,39.564,471.0,6.156978985585555,0.20383310041924535,39.564
2022-03-30,2022-03-30,SAME DAY,TB-21400,CONSUMER,USA,LOS ANGELES,CA,WEST,TEC-PH-10002447,TECHNOLOGY,PHONES,AT&T CL83451 4-HANDSET TELEPHONE,18.5391,131.83360000000002,4.889097217088376,0.20383310041924535,18.5391
2022-03-30,2022-04-03,STANDARD CLASS,ME-17320,HOME OFFICE,USA,COLUMBUS,GA,SOUTH,OFF-ST-10003282,OFFICE SUPPLIES,STORAGE,"ADVANTUS 10-DRAWER PORTABLE ORGANIZER, CHROME METAL FRAME, SMOKE DRAWERS",16.7328,59.76,4.106931677727572,0.018167298862048313,16.7328
2022-03-30,2022-03-31,FIRST CLASS,TM-21490,CONSUMER,USA,OKLAHOMA CITY,OK,CENTRAL,OFF-EN-10004206,OFFICE SUPPLIES,ENVELOPES,MULTIMEDIA MAILERS,149.8956,651.72,6.481148247120545,0.006787781992413655,149.8956
2022-03-30,2022-04-03,STANDARD CLASS,BP-11155,CONSUMER,USA,LANCASTER,PA,EAST,OFF-BI-10001525,OFFICE SUPPLIES,BINDERS,"ACCO PRESSBOARD COVERS WITH STORAGE HOOKS, 14 7/8"" X 11"", EXECUTIVE RED",-4.7625,8.572500000000002,2.258894404369313,0.057496506288680374,-4.7625
2022-03-31,2022-04-02,SECOND CLASS,DB-12910,HOME OFFICE,USA,HENDERSON,KY,SOUTH,TEC-PH-10000526,TECHNOLOGY,PHONES,VTECH CS6719,188.1404,4703.509999999999,8.456276902068963,0.01217807945697744,188.1404
2022-03-31,2022-04-02,SECOND CLASS,JE-15610,CORPORATE,USA,ATLANTA,GA,SOUTH,TEC-CO-10001449,TECHNOLOGY,COPIERS,HEWLETT PACKARD LASERJET 3310 COPIER,1439.976,14999.75,9.615855478834389,0.018167298862048313,312.33824000000027
2022-03-31,2022-04-02,FIRST CLASS,SC-20260,CORPORATE,USA,ARLINGTON,TX,CENTRAL,OFF-AP-10003040,OFFICE SUPPLIES,APPLIANCES,FELLOWES 8 OUTLET SUPERIOR WORKSTATION SURGE PROTECTOR W/O PHONE/FAX/MODEM PROTECTION,-90.774,33.61999999999999,3.544431549748063,0.09722499500898382,-90.774
2022-03-31,2022-04-07,STANDARD CLASS,HG-14965,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-SU-10004231,OFFICE SUPPLIES,SUPPLIES,ACME TAGIT STAINLESS STEEL ANTIBACTERIAL SCISSORS,8.019,89.1,4.500920164614292,0.20383310041924535,8.019
2022-03-31,2022-04-05,SECOND CLASS,EG-13900,CONSUMER,USA,CHICAGO,IL,CENTRAL,OFF-BI-10002799,OFFICE SUPPLIES,BINDERS,"SLIMVIEW POLY BINDER, 3/8""",-22.8956,35.016799999999996,3.5839854962677524,0.05510081852665202,-22.8956
2022-03-31,2022-04-05,STANDARD CLASS,DO-13435,CONSUMER,USA,NEW YORK CITY,NY,EAST,TEC-PH-10001536,TECHNOLOGY,PHONES,SPIGEN SAMSUNG GALAXY S5 CASE WALLET,22.087,424.75,6.053852319542798,0.112198043521661,22.087
2022-03-31,2022-04-02,SECOND CLASS,CM-12115,CONSUMER,USA,NEW YORK CITY,NY,EAST,FUR-FU-10004018,FURNITURE,FURNISHINGS,TENSOR COMPUTER MOUNTED LAMP,8.0406,59.56,4.103634609129194,0.112198043521661,8.0406
2022-03-31,2022-04-04,STANDARD CLASS,DS-13180,CORPORATE,USA,AMARILLO,TX,CENTRAL,FUR-BO-10002824,FURNITURE,BOOKCASES,BUSH MISSION POINTE LIBRARY,-36.2352,279.25260799999995,5.635691367885776,0.09722499500898382,-36.2352
2022-04-01,2022-04-04,SECOND CLASS,BF-11020,CORPORATE,USA,JACKSONVILLE,FL,SOUTH,OFF-AP-10002222,OFFICE SUPPLIES,APPLIANCES,STAPLE HOLDER,1.8207,49.9392,3.930632764677303,0.03992812936713915,1.8207
2022-04-01,2022-04-03,FIRST CLASS,GB-14530,CORPORATE,USA,FLORENCE,SC,SOUTH,FUR-FU-10004006,FURNITURE,FURNISHINGS,"DEFLECT-O DURAMAT LIGHWEIGHT, STUDDED, BEVELED MAT FOR LOW PILE CARPETING",21.7515,383.85,5.9528536479803265,0.003992812936713915,21.7515
2022-04-01,2022-04-05,STANDARD CLASS,MS-17365,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-BI-10001294,OFFICE SUPPLIES,BINDERS,FELLOWES BINDING CASES,38.025,1265.4720000000002,7.143990361025213,0.20383310041924535,38.025
2022-04-01,2022-04-04,SECOND CLASS,AS-10090,CONSUMER,USA,SPRINGFIELD,MO,CENTRAL,OFF-ST-10000649,OFFICE SUPPLIES,STORAGE,HANGING PERSONAL FOLDER FILE,23.55,565.2,6.338947372677799,0.005989219405070872,23.55
2022-04-01,2022-04-07,STANDARD CLASS,JC-15775,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-PA-10000791,OFFICE SUPPLIES,PAPER,"WIREBOUND MESSAGE BOOKS, FOUR 2 3/4 X 5 FORMS PER PAGE, 200 SETS PER BOOK",19.3185,386.37,5.959380308635131,0.112198043521661,19.3185
2022-04-01,2022-04-03,FIRST CLASS,NC-18535,CORPORATE,USA,SAN FRANCISCO,CA,WEST,TEC-MA-10000418,TECHNOLOGY,MACHINES,CUBIFY CUBEX 3D PRINTER DOUBLE HEAD PRINT,359.9988,7679.974400000001,8.946501693093765,0.20383310041924535,312.33824000000027
2022-04-02,2022-04-06,STANDARD CLASS,AH-10465,CONSUMER,USA,DECATUR,AL,SOUTH,OFF-LA-10001569,OFFICE SUPPLIES,LABELS,AVERY 499,6.8724,44.82,3.8247206770253497,0.006787781992413655,6.8724
2022-04-02,2022-04-04,FIRST CLASS,TC-21475,HOME OFFICE,USA,COLUMBUS,GA,SOUTH,FUR-TA-10004534,FURNITURE,TABLES,BEVIS 44 X 96 CONFERENCE TABLES,70.006,823.6,6.7148984202727995,0.018167298862048313,70.006
2022-04-02,2022-04-05,FIRST CLASS,AT-10435,HOME OFFICE,USA,MERIDEN,CT,EAST,OFF-AR-10000246,OFFICE SUPPLIES,ART,NEWELL 318,2.8912,44.48,3.8172726688823353,0.008983829107606308,2.8912
2022-04-02,2022-04-07,STANDARD CLASS,JF-15190,CONSUMER,USA,LOS ANGELES,CA,WEST,FUR-FU-10003724,FURNITURE,FURNISHINGS,WESTINGHOUSE CLIP-ON GOOSENECK LAMPS,6.5286,75.33,4.335066045810379,0.20383310041924535,6.5286
2022-04-03,2022-04-07,STANDARD CLASS,KH-16360,CONSUMER,USA,PHILADELPHIA,PA,EAST,FUR-FU-10001940,FURNITURE,FURNISHINGS,STAPLE-BASED WALL HANGINGS,7.6416,81.5104,4.412924346001725,0.057496506288680374,7.6416
2022-04-03,2022-04-05,FIRST CLASS,SA-20830,CONSUMER,USA,CHICAGO,IL,CENTRAL,OFF-AR-10003045,OFFICE SUPPLIES,ART,PRANG COLORED PENCILS,2.205,16.9344,2.8867206562846937,0.05510081852665202,2.205
2022-04-04,2022-04-08,STANDARD CLASS,AM-10705,CONSUMER,USA,DES PLAINES,IL,CENTRAL,TEC-PH-10004345,TECHNOLOGY,PHONES,CISCO SPA 502G IP PHONE,47.98,1228.288,7.114190418972677,0.05510081852665202,47.98
2022-04-04,2022-04-05,FIRST CLASS,DS-13030,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,TEC-PH-10004006,TECHNOLOGY,PHONES,PANASONIC KX - TS880B TELEPHONE,11.1294,41.22,3.7428940424201746,0.112198043521661,11.1294
2022-04-04,2022-04-05,FIRST CLASS,TA-21385,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,OFF-AR-10001545,OFFICE SUPPLIES,ART,NEWELL 326,2.0416,28.16,3.3727979071404572,0.112198043521661,2.0416
2022-04-04,2022-04-10,STANDARD CLASS,PS-19045,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,OFF-EN-10001532,OFFICE SUPPLIES,ENVELOPES,BROWN KRAFT RECYCLED ENVELOPES,8.49,16.98,2.8892600290434745,0.112198043521661,8.49
2022-04-06,2022-04-12,STANDARD CLASS,ML-17755,HOME OFFICE,USA,MARION,IA,CENTRAL,OFF-PA-10000474,OFFICE SUPPLIES,PAPER,EASY-STAPLE PAPER,49.9704,318.96,5.768195987980621,0.0033938909962068276,49.9704
2022-04-06,2022-04-10,STANDARD CLASS,CS-12175,CORPORATE,USA,CHATTANOOGA,TN,SOUTH,OFF-BI-10003669,OFFICE SUPPLIES,BINDERS,3M ORGANIZER STRIPS,-5.94,12.150000000000002,2.576421758623774,0.018167298862048313,-5.94
2022-04-07,2022-04-12,STANDARD CLASS,CS-12400,HOME OFFICE,USA,TAMPA,FL,SOUTH,TEC-AC-10003832,TECHNOLOGY,ACCESSORIES,LOGITECH P710E MOBILE SPEAKERPHONE,-7.7247,1483.1424,7.302592375997075,0.03992812936713915,-7.7247
2022-04-07,2022-04-11,STANDARD CLASS,HR-14770,HOME OFFICE,USA,JACKSONVILLE,FL,SOUTH,TEC-PH-10000576,TECHNOLOGY,PHONES,AT&T 1080 CORDED PHONE,19.1786,350.69440000000003,5.8627626166918105,0.03992812936713915,19.1786
2022-04-08,2022-04-12,STANDARD CLASS,NH-18610,CORPORATE,USA,OAK PARK,MI,CENTRAL,FUR-FU-10004665,FURNITURE,FURNISHINGS,"3M POLARIZING TASK LAMP WITH CLAMP ARM, LIGHT GRAY",71.2296,547.92,6.307952711401432,0.0233579556797764,71.2296
2022-04-08,2022-04-15,STANDARD CLASS,DM-13345,CORPORATE,USA,ROSWELL,GA,SOUTH,OFF-BI-10001359,OFFICE SUPPLIES,BINDERS,GBC DOCUBIND TL300 ELECTRIC BINDING SYSTEM,1264.7559,8072.91,8.996393154459502,0.018167298862048313,312.33824000000027
2022-04-08,2022-04-12,STANDARD CLASS,AH-10120,HOME OFFICE,USA,SAN FRANCISCO,CA,WEST,OFF-PA-10002923,OFFICE SUPPLIES,PAPER,XEROX 1942,97.88,783.04,6.664460039457074,0.20383310041924535,97.88
2022-04-08,2022-04-14,STANDARD CLASS,KF-16285,HOME OFFICE,USA,PLAINFIELD,NJ,EAST,OFF-ST-10001780,OFFICE SUPPLIES,STORAGE,TENNSCO 16-COMPARTMENT LOCKERS WITH COAT RACK,621.9744,10366.24,9.246406113436162,0.01217807945697744,312.33824000000027
2022-04-09,2022-04-14,STANDARD CLASS,NC-18625,CORPORATE,USA,YORK,PA,EAST,OFF-PA-10001033,OFFICE SUPPLIES,PAPER,XEROX 1893,23.7742,104.93440000000001,4.66282003460974,0.057496506288680374,23.7742
2022-04-09,2022-04-11,FIRST CLASS,SA-20830,CONSUMER,USA,JACKSONVILLE,FL,SOUTH,OFF-PA-10000994,OFFICE SUPPLIES,PAPER,XEROX 1915,88.074,603.936,6.405122667311233,0.03992812936713915,88.074
2022-04-09,2022-04-11,FIRST CLASS,BS-11800,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,OFF-PA-10001281,OFFICE SUPPLIES,PAPER,COMPUTER PRINTOUT PAPER WITH LETTER-TRIM FINE PERFORATIONS,91.968,766.4,6.643008177812852,0.112198043521661,91.968
2022-04-09,2022-04-12,SECOND CLASS,KL-16645,CONSUMER,USA,DETROIT,MI,CENTRAL,OFF-BI-10002867,OFFICE SUPPLIES,BINDERS,GBC RECYCLED REGENCY COMPOSITION COVERS,219.9904,3825.92,8.249815581104778,0.0233579556797764,219.9904
2022-04-10,2022-04-14,SECOND CLASS,MG-18205,CORPORATE,USA,JACKSONVILLE,FL,SOUTH,OFF-BI-10003712,OFFICE SUPPLIES,BINDERS,"ACCO PRESSBOARD COVERS WITH STORAGE HOOKS, 14 7/8"" X 11"", LIGHT BLUE",-3.0933,3.9771,1.6048473920997228,0.03992812936713915,-3.0933
2022-04-10,2022-04-15,STANDARD CLASS,SJ-20125,HOME OFFICE,USA,NEW BRUNSWICK,NJ,EAST,OFF-FA-10000624,OFFICE SUPPLIES,FASTENERS,OIC BINDER CLIPS,3.58,14.32,2.729159164312445,0.01217807945697744,3.58
2022-04-10,2022-04-14,STANDARD CLASS,BS-11755,CONSUMER,USA,PHILADELPHIA,PA,EAST,FUR-FU-10003878,FURNITURE,FURNISHINGS,"LINDEN 10"" ROUND WALL CLOCK, BLACK",6.4176,88.0128,4.488780179615722,0.057496506288680374,6.4176
2022-04-10,2022-04-14,STANDARD CLASS,DB-13360,HOME OFFICE,USA,WATERBURY,CT,EAST,TEC-AC-10004571,TECHNOLOGY,ACCESSORIES,LOGITECH G700S RECHARGEABLE GAMING MOUSE,41.9958,99.99,4.6150215020384655,0.008983829107606308,41.9958
2022-04-10,2022-04-10,SAME DAY,RD-19930,CONSUMER,USA,AUSTIN,TX,CENTRAL,OFF-PA-10004101,OFFICE SUPPLIES,PAPER,XEROX 1894,3.6288,16.588800000000003,2.8672623358424625,0.09722499500898382,3.6288
2022-04-11,2022-04-15,STANDARD CLASS,JL-15130,CONSUMER,USA,LANCASTER,OH,EAST,OFF-ST-10001325,OFFICE SUPPLIES,STORAGE,STERILITE OFFICEWARE HINGED FILE BOX,1.4672,26.8288,3.3260714556717517,0.0471151926532242,1.4672
2022-04-11,2022-04-18,STANDARD CLASS,LW-17215,CONSUMER,USA,PASADENA,CA,WEST,TEC-AC-10001767,TECHNOLOGY,ACCESSORIES,SANDISK ULTRA 64 GB MICROSDHC CLASS 10 MEMORY CARD,21.9945,999.75,6.908504997872683,0.20383310041924535,21.9945
2022-04-11,2022-04-16,STANDARD CLASS,HM-14980,CONSUMER,USA,BURLINGTON,NC,SOUTH,OFF-AR-10000127,OFFICE SUPPLIES,ART,NEWELL 321,2.3616,134.3488,4.907855150117794,0.02715112796965462,2.3616
2022-04-11,2022-04-18,STANDARD CLASS,SC-20050,HOME OFFICE,USA,LUBBOCK,TX,CENTRAL,OFF-BI-10004738,OFFICE SUPPLIES,BINDERS,FLEXIBLE LEATHER- LOOK CLASSIC COLLECTION RING BINDER,-17.046,6.818399999999998,2.0564799300424887,0.09722499500898382,-17.046
2022-04-12,2022-04-15,SECOND CLASS,BD-11320,CONSUMER,USA,PROVIDENCE,RI,EAST,OFF-PA-10001712,OFFICE SUPPLIES,PAPER,XEROX 1948,17.982,159.84,5.080410082029073,0.004991016170892394,17.982
2022-04-13,2022-04-15,FIRST CLASS,RW-19630,CORPORATE,USA,SEATTLE,WA,WEST,OFF-PA-10002479,OFFICE SUPPLIES,PAPER,XEROX 4200 SERIES MULTIUSE PREMIUM COPY PAPER (20LB. AND 84 BRIGHT),2.376,5.28,1.8373699804801074,0.05110800558993811,2.376
2022-04-13,2022-04-17,STANDARD CLASS,YS-21880,CORPORATE,USA,HESPERIA,CA,WEST,FUR-CH-10003774,FURNITURE,CHAIRS,"GLOBAL WOOD TRIMMED MANAGER'S TASK CHAIR, KHAKI",-38.2116,2096.1792,7.648348482663308,0.20383310041924535,-38.2116
2022-04-13,2022-04-17,STANDARD CLASS,DP-13105,CORPORATE,USA,PHILADELPHIA,PA,EAST,OFF-FA-10004076,OFFICE SUPPLIES,FASTENERS,TRANSLUCENT PUSH PINS BY OIC,1.683,31.680000000000003,3.486763269991802,0.057496506288680374,1.683
2022-04-14,2022-04-19,STANDARD CLASS,CS-12355,CONSUMER,USA,NEW YORK CITY,NY,EAST,FUR-BO-10003441,FURNITURE,BOOKCASES,"BUSH WESTFIELD COLLECTION BOOKCASES, FULLY ASSEMBLED",9.0882,581.6448,6.367577738239037,0.112198043521661,9.0882
2022-04-14,2022-04-17,FIRST CLASS,AB-10165,CONSUMER,USA,TOLEDO,OH,EAST,OFF-AR-10003560,OFFICE SUPPLIES,ART,ZEBRA ZAZZLE FLUORESCENT HIGHLIGHTERS,2.5536,35.0208,3.5840965493845722,0.0471151926532242,2.5536
2022-04-14,2022-04-18,STANDARD CLASS,DW-13585,CORPORATE,USA,FAYETTEVILLE,NC,SOUTH,FUR-BO-10003433,FURNITURE,BOOKCASES,SAUDER CORNERSTONE COLLECTION LIBRARY,-32.2192,1268.9408,7.146725564192934,0.02715112796965462,-32.2192
2022-04-14,2022-04-19,STANDARD CLASS,HM-14860,CORPORATE,USA,MORRISTOWN,NJ,EAST,FUR-FU-10004018,FURNITURE,FURNISHINGS,TENSOR COMPUTER MOUNTED LAMP,20.1015,372.25,5.9222484364192995,0.01217807945697744,20.1015
2022-04-14,2022-04-15,FIRST CLASS,CL-12700,HOME OFFICE,USA,SPRINGFIELD,MO,CENTRAL,OFF-BI-10003460,OFFICE SUPPLIES,BINDERS,ACCO 3-HOLE PUNCH,4.2048,17.52,2.918851229218033,0.005989219405070872,4.2048
2022-04-15,2022-04-17,FIRST CLASS,SH-20395,CONSUMER,USA,ARLINGTON,VA,SOUTH,OFF-AR-10002804,OFFICE SUPPLIES,ART,FABER CASTELL COL-ERASE PENCILS,2.0049,4.89,1.7732559976634952,0.02295867438610501,2.0049
2022-04-15,2022-04-17,FIRST CLASS,BP-11095,CORPORATE,USA,MIAMI,FL,SOUTH,OFF-BI-10004654,OFFICE SUPPLIES,BINDERS,VARICAP6 EXPANDABLE BINDER,-11.937,14.013000000000002,2.708916492430168,0.03992812936713915,-11.937
2022-04-15,2022-04-18,FIRST CLASS,AH-10075,CORPORATE,USA,HENDERSON,NV,WEST,FUR-FU-10004460,FURNITURE,FURNISHINGS,"HOWARD MILLER 12"" ROUND WALL CLOCK",70.722,982.25,6.890863411311919,0.0045917348772210025,70.722
2022-04-15,2022-04-17,SECOND CLASS,NS-18640,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-PA-10002254,OFFICE SUPPLIES,PAPER,XEROX 1883,36.4044,237.42000000000002,5.474033824289855,0.20383310041924535,36.4044
2022-04-15,2022-04-20,STANDARD CLASS,AA-10480,CONSUMER,USA,CONCORD,NC,SOUTH,OFF-PA-10002365,OFFICE SUPPLIES,PAPER,XEROX 1967,5.4432,37.3248,3.646097206218495,0.02715112796965462,5.4432
2022-04-15,2022-04-21,STANDARD CLASS,SD-20485,HOME OFFICE,USA,HOUSTON,TX,CENTRAL,OFF-PA-10001826,OFFICE SUPPLIES,PAPER,XEROX 207,7.2576,66.35520000000001,4.209980108487671,0.09722499500898382,7.2576
2022-04-16,2022-04-20,STANDARD CLASS,RF-19840,CONSUMER,USA,COLUMBUS,OH,EAST,OFF-BI-10001553,OFFICE SUPPLIES,BINDERS,SPINEVUE LOCKING SLANT-D RING BINDERS BY CARDINAL,-10.054,20.565000000000005,3.071071630099807,0.0471151926532242,-10.054
2022-04-16,2022-04-20,STANDARD CLASS,JO-15550,HOME OFFICE,USA,SAN FRANCISCO,CA,WEST,OFF-AP-10000027,OFFICE SUPPLIES,APPLIANCES,HOOVER COMMERCIAL STEAMVAC,12.222,122.22,4.813971375586425,0.20383310041924535,12.222
2022-04-16,2022-04-18,FIRST CLASS,EB-13750,CORPORATE,USA,HOOVER,AL,SOUTH,OFF-SU-10000157,OFFICE SUPPLIES,SUPPLIES,COMPACT AUTOMATIC ELECTRIC LETTER OPENER,9.5448,1908.96,7.554837578413004,0.006787781992413655,9.5448
2022-04-16,2022-04-22,STANDARD CLASS,ND-18370,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-BI-10001107,OFFICE SUPPLIES,BINDERS,"GBC WHITE GLOSS COVERS, PLAIN FRONT",-4.7784,0.5791999999999998,0.45691838969708,0.09722499500898382,-4.7784
2022-04-16,2022-04-20,STANDARD CLASS,JE-15745,CONSUMER,USA,SAN JOSE,CA,WEST,FUR-BO-10001337,FURNITURE,BOOKCASES,O'SULLIVAN LIVING DIMENSIONS 2-SHELF BOOKCASES,-6.049,87.40805,4.481963028845999,0.20383310041924535,-6.049
2022-04-16,2022-04-21,STANDARD CLASS,PL-18925,HOME OFFICE,USA,CHICAGO,IL,CENTRAL,OFF-AR-10001419,OFFICE SUPPLIES,ART,NEWELL 325,2.065,66.08,4.205885936955008,0.05510081852665202,2.065
2022-04-17,2022-04-22,STANDARD CLASS,PS-18760,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-PA-10004911,OFFICE SUPPLIES,PAPER,"REDIFORM S.O.S. 1-UP PHONE MESSAGE BK, 4-1/4X3-1/16 BK, 1 FORM/PG, 40 MESSAGES/BK, 3/PK",13.5072,84.42,4.44758026541332,0.20383310041924535,13.5072
2022-04-17,2022-04-19,FIRST CLASS,BG-11740,CONSUMER,USA,PHILADELPHIA,PA,EAST,FUR-FU-10001473,FURNITURE,FURNISHINGS,"ELDON EXECUTIVE WOODLINE II DESK ACCESSORIES, MAHOGANY",5.2773,144.7488,4.98188459192055,0.057496506288680374,5.2773
2022-04-17,2022-04-23,STANDARD CLASS,SR-20425,HOME OFFICE,USA,LOUISVILLE,CO,WEST,OFF-BI-10003355,OFFICE SUPPLIES,BINDERS,CARDINAL HOLDIT BUSINESS CARD POCKETS,-6.5736,16.135200000000005,2.8411348272747956,0.015771611100019962,-6.5736
2022-04-17,2022-04-22,STANDARD CLASS,BM-11575,CORPORATE,USA,CHICAGO,IL,CENTRAL,OFF-ST-10001418,OFFICE SUPPLIES,STORAGE,CARINA MEDIA STORAGE TOWERS IN NATURAL & BLACK,-43.9056,624.4352,6.4384477274181116,0.05510081852665202,-43.9056
2022-04-20,2022-04-24,STANDARD CLASS,CV-12295,CONSUMER,USA,DETROIT,MI,CENTRAL,OFF-BI-10001989,OFFICE SUPPLIES,BINDERS,PREMIUM TRANSPARENT PRESENTATION COVERS BY GBC,70.4928,1028.02,6.936362171991133,0.0233579556797764,70.4928
2022-04-20,2022-04-23,FIRST CLASS,CV-12805,CORPORATE,USA,PHILADELPHIA,PA,EAST,FUR-FU-10004671,FURNITURE,FURNISHINGS,"EXECUTIVE IMPRESSIONS 12"" WALL CLOCK",9.5418,101.7792,4.632582997918302,0.057496506288680374,9.5418
2022-04-20,2022-04-26,STANDARD CLASS,SJ-20125,HOME OFFICE,USA,CHICAGO,IL,CENTRAL,FUR-FU-10004597,FURNITURE,FURNISHINGS,ELDON CLEATMAT CHAIR MATS FOR MEDIUM PILE CARPETS,-52.17,35.52,3.597860055726768,0.05510081852665202,-52.17
2022-04-20,2022-04-24,STANDARD CLASS,SJ-20215,CONSUMER,USA,CHICAGO,IL,CENTRAL,FUR-FU-10002456,FURNITURE,FURNISHINGS,"MASTER CASTER DOOR STOP, LARGE NEON ORANGE",-6.188,29.12,3.405189402931693,0.05510081852665202,-6.188
2022-04-20,2022-04-21,FIRST CLASS,BE-11455,HOME OFFICE,USA,CLEVELAND,OH,EAST,TEC-PH-10004080,TECHNOLOGY,PHONES,AVAYA 5410 DIGITAL PHONE,-24.4764,220.2876,5.399463212952102,0.0471151926532242,-24.4764
2022-04-21,2022-04-27,STANDARD CLASS,RP-19390,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-BI-10004140,OFFICE SUPPLIES,BINDERS,AVERY NON-STICK BINDERS,-4.7145,1.6163999999999998,0.9617993271049206,0.09722499500898382,-4.7145
2022-04-21,2022-04-25,SECOND CLASS,SJ-20500,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-AP-10002684,OFFICE SUPPLIES,APPLIANCES,"ACCO 7-OUTLET MASTERPIECE POWER CENTER, WIHTOUT FAX/PHONE LINE PROTECTION",-243.16,77.81119999999999,4.367055118743735,0.09722499500898382,-121.119
2022-04-21,2022-04-24,FIRST CLASS,JW-15955,CONSUMER,USA,SEATTLE,WA,WEST,FUR-FU-10004622,FURNITURE,FURNISHINGS,ELDON ADVANTAGE FOLDABLE CHAIR MATS FOR LOW PILE CARPETS,34.146,487.79999999999995,6.191953407857386,0.05110800558993811,34.146
2022-04-21,2022-04-23,FIRST CLASS,JM-15250,CONSUMER,USA,BALTIMORE,MD,EAST,FUR-CH-10004218,FURNITURE,CHAIRS,"GLOBAL FABRIC MANAGER'S CHAIR, DARK GRAY",227.205,8179.38,9.00949388328553,0.009183469754442005,227.205
2022-04-21,2022-04-23,FIRST CLASS,KN-16390,CORPORATE,USA,HOUSTON,TX,CENTRAL,TEC-AC-10001998,TECHNOLOGY,ACCESSORIES,LOGITECH LS21 SPEAKER SYSTEM - PC MULTIMEDIA - 2.1-CH - WIRED,8.3958,115.14240000000001,4.754817024445391,0.09722499500898382,8.3958
2022-04-22,2022-04-26,STANDARD CLASS,MO-17800,HOME OFFICE,USA,PHILADELPHIA,PA,EAST,FUR-FU-10001488,FURNITURE,FURNISHINGS,"TENEX 46"" X 60"" COMPUTER ANTI-STATIC CHAIRMAT, RECTANGULAR SHAPED",0.0,610.4448000000001,6.41582468122437,0.057496506288680374,0.0
